"","id","title","genre"
"2171",11199,"Wild Hogs","Adventure"
"2172",11199,"Wild Hogs","Comedy"
"2173",9982,"Chicken Little","Animation"
"2174",9982,"Chicken Little","Family"
"2175",9982,"Chicken Little","Comedy"
"2176",210577,"Gone Girl","Mystery"
"2177",210577,"Gone Girl","Thriller"
"2178",210577,"Gone Girl","Drama"
"2179",2501,"The Bourne Identity","Action"
"2180",2501,"The Bourne Identity","Drama"
"2181",2501,"The Bourne Identity","Mystery"
"2182",2501,"The Bourne Identity","Thriller"
"2183",710,"GoldenEye","Adventure"
"2184",710,"GoldenEye","Action"
"2185",710,"GoldenEye","Thriller"
"2186",2275,"The General's Daughter","Crime"
"2187",2275,"The General's Daughter","Drama"
"2188",2275,"The General's Daughter","Mystery"
"2189",2275,"The General's Daughter","Thriller"
"2190",37165,"The Truman Show","Comedy"
"2191",37165,"The Truman Show","Drama"
"2192",9837,"The Prince of Egypt","Adventure"
"2193",9837,"The Prince of Egypt","Animation"
"2194",9837,"The Prince of Egypt","Drama"
"2195",9837,"The Prince of Egypt","Family"
"2196",9837,"The Prince of Egypt","Music"
"2197",10708,"Daddy Day Care","Comedy"
"2198",10708,"Daddy Day Care","Family"
"2199",136400,"2 Guns","Action"
"2200",136400,"2 Guns","Comedy"
"2201",136400,"2 Guns","Crime"
"2202",10992,"Cats & Dogs","Comedy"
"2203",10992,"Cats & Dogs","Family"
"2204",9654,"The Italian Job","Action"
"2205",9654,"The Italian Job","Crime"
"2206",2642,"Two Weeks Notice","Romance"
"2207",2642,"Two Weeks Notice","Comedy"
"2208",8916,"Antz","Adventure"
"2209",8916,"Antz","Animation"
"2210",8916,"Antz","Comedy"
"2211",8916,"Antz","Family"
"2212",19899,"Couples Retreat","Comedy"
"2213",19899,"Couples Retreat","Romance"
"2214",2119,"Days of Thunder","Adventure"
"2215",9641,"Cheaper by the Dozen 2","Comedy"
"2216",294254,"Maze Runner: The Scorch Trials","Action"
"2217",38167,"Eat Pray Love","Drama"
"2218",5994,"The Family Man","Comedy"
"2219",5994,"The Family Man","Drama"
"2220",5994,"The Family Man","Romance"
"2221",5994,"The Family Man","Fantasy"
"2222",39514,"RED","Action"
"2223",39514,"RED","Adventure"
"2224",39514,"RED","Comedy"
"2225",39514,"RED","Crime"
"2226",39514,"RED","Thriller"
"2227",9563,"Any Given Sunday","Drama"
"2228",547,"The Horse Whisperer","Drama"
"2229",547,"The Horse Whisperer","Romance"
"2230",1538,"Collateral","Drama"
"2231",1538,"Collateral","Crime"
"2232",1538,"Collateral","Thriller"
"2233",9334,"The Scorpion King","Action"
"2234",9334,"The Scorpion King","Fantasy"
"2235",9334,"The Scorpion King","Adventure"
"2236",11128,"Ladder 49","Drama"
"2237",11128,"Ladder 49","Action"
"2238",11128,"Ladder 49","Thriller"
"2239",75780,"Jack Reacher","Crime"
"2240",75780,"Jack Reacher","Drama"
"2241",75780,"Jack Reacher","Thriller"
"2242",8914,"Deep Blue Sea","Action"
"2243",8914,"Deep Blue Sea","Science Fiction"
"2244",8914,"Deep Blue Sea","Thriller"
"2245",13576,"This Is It","Music"
"2246",13576,"This Is It","Documentary"
"2247",39538,"Contagion","Drama"
"2248",39538,"Contagion","Thriller"
"2249",39538,"Contagion","Science Fiction"
"2250",10628,"Kangaroo Jack","Comedy"
"2251",10628,"Kangaroo Jack","Adventure"
"2252",10628,"Kangaroo Jack","Crime"
"2253",14836,"Coraline","Animation"
"2254",14836,"Coraline","Family"
"2255",8645,"The Happening","Thriller"
"2256",8645,"The Happening","Science Fiction"
"2257",9509,"Man on Fire","Action"
"2258",9509,"Man on Fire","Drama"
"2259",9509,"Man on Fire","Thriller"
"2260",9509,"Man on Fire","Crime"
"2261",10067,"The Shaggy Dog","Comedy"
"2262",10067,"The Shaggy Dog","Family"
"2263",9384,"Starsky & Hutch","Comedy"
"2264",9384,"Starsky & Hutch","Crime"
"2265",9279,"Jingle All the Way","Family"
"2266",9279,"Jingle All the Way","Comedy"
"2267",1487,"Hellboy","Fantasy"
"2268",1487,"Hellboy","Action"
"2269",1487,"Hellboy","Science Fiction"
"2270",9422,"A Civil Action","Drama"
"2271",77174,"ParaNorman","Family"
"2272",77174,"ParaNorman","Animation"
"2273",77174,"ParaNorman","Adventure"
"2274",77174,"ParaNorman","Comedy"
"2275",4824,"The Jackal","Action"
"2276",4824,"The Jackal","Thriller"
"2277",4824,"The Jackal","Adventure"
"2278",4824,"The Jackal","Crime"
"2279",9620,"Paycheck","Action"
"2280",9620,"Paycheck","Adventure"
"2281",9620,"Paycheck","Mystery"
"2282",9620,"Paycheck","Science Fiction"
"2283",9620,"Paycheck","Thriller"
"2284",9302,"Up Close & Personal","Drama"
"2285",9302,"Up Close & Personal","Romance"
"2286",10199,"The Tale of Despereaux","Adventure"
"2287",10199,"The Tale of Despereaux","Animation"
"2288",10199,"The Tale of Despereaux","Family"
"2289",10771,"The Tuxedo","Thriller"
"2290",10771,"The Tuxedo","Action"
"2291",10771,"The Tuxedo","Comedy"
"2292",10771,"The Tuxedo","Science Fiction"
"2293",3512,"Under Siege 2: Dark Territory","Action"
"2294",3512,"Under Siege 2: Dark Territory","Thriller"
"2295",137094,"Jack Ryan: Shadow Recruit","Action"
"2296",137094,"Jack Ryan: Shadow Recruit","Drama"
"2297",137094,"Jack Ryan: Shadow Recruit","Thriller"
"2298",274479,"Joy","Drama"
"2299",274479,"Joy","Comedy"
"2300",267860,"London Has Fallen","Action"
"2301",267860,"London Has Fallen","Crime"
"2302",267860,"London Has Fallen","Thriller"
"2303",8078,"Alien: Resurrection","Science Fiction"
"2304",8078,"Alien: Resurrection","Horror"
"2305",8078,"Alien: Resurrection","Action"
"2306",7485,"Shooter","Action"
"2307",7485,"Shooter","Drama"
"2308",7485,"Shooter","Mystery"
"2309",7485,"Shooter","Thriller"
"2310",7485,"Shooter","Crime"
"2311",170687,"The Boxtrolls","Animation"
"2312",170687,"The Boxtrolls","Comedy"
"2313",170687,"The Boxtrolls","Family"
"2314",170687,"The Boxtrolls","Fantasy"
"2315",6435,"Practical Magic","Drama"
"2316",6435,"Practical Magic","Fantasy"
"2317",6435,"Practical Magic","Comedy"
"2318",137106,"The Lego Movie","Adventure"
"2319",137106,"The Lego Movie","Animation"
"2320",137106,"The Lego Movie","Comedy"
"2321",137106,"The Lego Movie","Family"
"2322",137106,"The Lego Movie","Fantasy"
"2323",10040,"Miss Congeniality 2: Armed and Fabulous","Action"
"2324",10040,"Miss Congeniality 2: Armed and Fabulous","Comedy"
"2325",6278,"Reign of Fire","Adventure"
"2326",6278,"Reign of Fire","Action"
"2327",6278,"Reign of Fire","Fantasy"
"2328",82682,"Gangster Squad","Crime"
"2329",82682,"Gangster Squad","Drama"
"2330",82682,"Gangster Squad","Action"
"2331",82682,"Gangster Squad","Thriller"
"2332",17610,"Year One","Comedy"
"2333",17610,"Year One","Adventure"
"2334",22954,"Invictus","Drama"
"2335",22954,"Invictus","History"
"2336",16995,"State of Play","Action"
"2337",16558,"Duplicity","Romance"
"2338",16558,"Duplicity","Comedy"
"2339",16558,"Duplicity","Crime"
"2340",9849,"My Favorite Martian","Comedy"
"2341",9849,"My Favorite Martian","Drama"
"2342",9849,"My Favorite Martian","Family"
"2343",9849,"My Favorite Martian","Science Fiction"
"2344",5820,"The Sentinel","Action"
"2345",5820,"The Sentinel","Thriller"
"2346",5820,"The Sentinel","Crime"
"2347",16866,"Planet 51","Science Fiction"
"2348",16866,"Planet 51","Animation"
"2349",16866,"Planet 51","Family"
"2350",16866,"Planet 51","Comedy"
"2351",16866,"Planet 51","Adventure"
"2352",201,"Star Trek: Nemesis","Science Fiction"
"2353",201,"Star Trek: Nemesis","Action"
"2354",201,"Star Trek: Nemesis","Adventure"
"2355",201,"Star Trek: Nemesis","Thriller"
"2356",11775,"Intolerable Cruelty","Crime"
"2357",11775,"Intolerable Cruelty","Comedy"
"2358",11775,"Intolerable Cruelty","Romance"
"2359",87825,"Trouble with the Curve","Drama"
"2360",87825,"Trouble with the Curve","Romance"
"2361",12201,"Edge of Darkness","Crime"
"2362",12201,"Edge of Darkness","Drama"
"2363",12201,"Edge of Darkness","Mystery"
"2364",12201,"Edge of Darkness","Thriller"
"2365",11015,"The Relic","Horror"
"2366",11015,"The Relic","Mystery"
"2367",11015,"The Relic","Thriller"
"2368",9932,"Analyze That","Comedy"
"2369",9932,"Analyze That","Crime"
"2370",13389,"Righteous Kill","Action"
"2371",13389,"Righteous Kill","Crime"
"2372",13389,"Righteous Kill","Drama"
"2373",13389,"Righteous Kill","Thriller"
"2374",8838,"Mercury Rising","Action"
"2375",8838,"Mercury Rising","Crime"
"2376",8838,"Mercury Rising","Drama"
"2377",8838,"Mercury Rising","Thriller"
"2378",17332,"The Soloist","Drama"
"2379",4958,"The Legend of Bagger Vance","Fantasy"
"2380",4958,"The Legend of Bagger Vance","Drama"
"2381",786,"Almost Famous","Drama"
"2382",786,"Almost Famous","Music"
"2383",9513,"Garfield: A Tail of Two Kitties","Animation"
"2384",9513,"Garfield: A Tail of Two Kitties","Comedy"
"2385",9513,"Garfield: A Tail of Two Kitties","Family"
"2386",11679,"xXx: State of the Union","Action"
"2387",11679,"xXx: State of the Union","Adventure"
"2388",11679,"xXx: State of the Union","Crime"
"2389",11679,"xXx: State of the Union","Drama"
"2390",11679,"xXx: State of the Union","Mystery"
"2391",11679,"xXx: State of the Union","Thriller"
"2392",38321,"Priest","Action"
"2393",38321,"Priest","Science Fiction"
"2394",38321,"Priest","Fantasy"
"2395",38321,"Priest","Thriller"
"2396",38321,"Priest","Horror"
"2397",14411,"Sinbad: Legend of the Seven Seas","Family"
"2398",14411,"Sinbad: Legend of the Seven Seas","Animation"
"2399",14411,"Sinbad: Legend of the Seven Seas","Adventure"
"2400",8413,"Event Horizon","Horror"
"2401",8413,"Event Horizon","Science Fiction"
"2402",8413,"Event Horizon","Mystery"
"2403",10052,"Dragonfly","Drama"
"2404",9676,"The Black Dahlia","Drama"
"2405",9664,"Flyboys","Action"
"2406",9664,"Flyboys","Adventure"
"2407",9664,"Flyboys","Drama"
"2408",9664,"Flyboys","History"
"2409",9664,"Flyboys","Romance"
"2410",9664,"Flyboys","War"
"2411",2100,"The Last Castle","Action"
"2412",2100,"The Last Castle","Drama"
"2413",2100,"The Last Castle","Thriller"
"2414",10384,"Supernova","Horror"
"2415",10384,"Supernova","Science Fiction"
"2416",10384,"Supernova","Thriller"
"2417",137321,"Winter's Tale","Drama"
"2418",137321,"Winter's Tale","Fantasy"
"2419",137321,"Winter's Tale","Mystery"
"2420",137321,"Winter's Tale","Romance"
"2421",123553,"The Mortal Instruments: City of Bones","Action"
"2422",123553,"The Mortal Instruments: City of Bones","Adventure"
"2423",123553,"The Mortal Instruments: City of Bones","Drama"
"2424",123553,"The Mortal Instruments: City of Bones","Mystery"
"2425",123553,"The Mortal Instruments: City of Bones","Romance"
"2426",123553,"The Mortal Instruments: City of Bones","Fantasy"
"2427",11260,"Meet Dave","Comedy"
"2428",11260,"Meet Dave","Science Fiction"
"2429",11260,"Meet Dave","Adventure"
"2430",11260,"Meet Dave","Family"
"2431",9009,"Dark Water","Drama"
"2432",9009,"Dark Water","Horror"
"2433",9009,"Dark Water","Thriller"
"2434",11374,"Edtv","Comedy"
"2435",2309,"Inkheart","Adventure"
"2436",2309,"Inkheart","Family"
"2437",2309,"Inkheart","Fantasy"
"2438",8285,"The Spirit","Action"
"2439",8285,"The Spirit","Comedy"
"2440",8285,"The Spirit","Thriller"
"2441",8285,"The Spirit","Crime"
"2442",8285,"The Spirit","Science Fiction"
"2443",210860,"Mortdecai","Comedy"
"2444",210860,"Mortdecai","Adventure"
"2445",2312,"In the Name of the King: A Dungeon Siege Tale","Adventure"
"2446",2312,"In the Name of the King: A Dungeon Siege Tale","Fantasy"
"2447",2312,"In the Name of the King: A Dungeon Siege Tale","Action"
"2448",2312,"In the Name of the King: A Dungeon Siege Tale","Drama"
"2449",9839,"Beyond Borders","Drama"
"2450",9839,"Beyond Borders","Romance"
"2451",9839,"Beyond Borders","Adventure"
"2452",9839,"Beyond Borders","War"
"2453",381902,"The Monkey King 2","Action"
"2454",381902,"The Monkey King 2","Adventure"
"2455",381902,"The Monkey King 2","Fantasy"
"2456",13922,"The Great Raid","Action"
"2457",13922,"The Great Raid","History"
"2458",13922,"The Great Raid","War"
"2459",293660,"Deadpool","Action"
"2460",293660,"Deadpool","Adventure"
"2461",293660,"Deadpool","Comedy"
"2462",9713,"Holy Man","Drama"
"2463",9713,"Holy Man","Comedy"
"2464",190859,"American Sniper","War"
"2465",190859,"American Sniper","Action"
"2466",257445,"Goosebumps","Adventure"
"2467",257445,"Goosebumps","Horror"
"2468",257445,"Goosebumps","Comedy"
"2469",9007,"Just Like Heaven","Comedy"
"2470",9007,"Just Like Heaven","Fantasy"
"2471",9007,"Just Like Heaven","Romance"
"2472",889,"The Flintstones in Viva Rock Vegas","Science Fiction"
"2473",889,"The Flintstones in Viva Rock Vegas","Comedy"
"2474",889,"The Flintstones in Viva Rock Vegas","Family"
"2475",889,"The Flintstones in Viva Rock Vegas","Romance"
"2476",1370,"Rambo III","Action"
"2477",1370,"Rambo III","Adventure"
"2478",1370,"Rambo III","Thriller"
"2479",1370,"Rambo III","War"
"2480",4942,"Leatherheads","Comedy"
"2481",4942,"Leatherheads","Romance"
"2482",4942,"Leatherheads","Drama"
"2483",347969,"The Ridiculous 6","Comedy"
"2484",347969,"The Ridiculous 6","Western"
"2485",24438,"Did You Hear About the Morgans?","Comedy"
"2486",116741,"The Internship","Comedy"
"2487",35791,"Resident Evil: Afterlife","Action"
"2488",35791,"Resident Evil: Afterlife","Adventure"
"2489",35791,"Resident Evil: Afterlife","Horror"
"2490",35791,"Resident Evil: Afterlife","Science Fiction"
"2491",72431,"Red Tails","Drama"
"2492",72431,"Red Tails","Action"
"2493",72431,"Red Tails","Adventure"
"2494",72431,"Red Tails","History"
"2495",72431,"Red Tails","War"
"2496",1813,"The Devil's Advocate","Drama"
"2497",1813,"The Devil's Advocate","Horror"
"2498",1813,"The Devil's Advocate","Mystery"
"2499",1813,"The Devil's Advocate","Thriller"
"2500",87428,"That's My Boy","Comedy"
"2501",8840,"DragonHeart","Fantasy"
"2502",10589,"After the Sunset","Action"
"2503",10589,"After the Sunset","Comedy"
"2504",10589,"After the Sunset","Crime"
"2505",10589,"After the Sunset","Drama"
"2506",71676,"Ghost Rider: Spirit of Vengeance","Action"
"2507",71676,"Ghost Rider: Spirit of Vengeance","Fantasy"
"2508",71676,"Ghost Rider: Spirit of Vengeance","Thriller"
"2509",1722,"Captain Corelli's Mandolin","Drama"
"2510",1722,"Captain Corelli's Mandolin","History"
"2511",1722,"Captain Corelli's Mandolin","Romance"
"2512",10022,"The Pacifier","Action"
"2513",10022,"The Pacifier","Comedy"
"2514",10022,"The Pacifier","Drama"
"2515",10022,"The Pacifier","Family"
"2516",10022,"The Pacifier","Thriller"
"2517",11358,"Walking Tall","Adventure"
"2518",11358,"Walking Tall","Drama"
"2519",11358,"Walking Tall","Action"
"2520",11358,"Walking Tall","Thriller"
"2521",13,"Forrest Gump","Comedy"
"2522",13,"Forrest Gump","Drama"
"2523",13,"Forrest Gump","Romance"
"2524",6477,"Alvin and the Chipmunks","Comedy"
"2525",6477,"Alvin and the Chipmunks","Music"
"2526",6477,"Alvin and the Chipmunks","Family"
"2527",6477,"Alvin and the Chipmunks","Fantasy"
"2528",6477,"Alvin and the Chipmunks","Animation"
"2529",1597,"Meet the Parents","Comedy"
"2530",1597,"Meet the Parents","Romance"
"2531",10530,"Pocahontas","Adventure"
"2532",10530,"Pocahontas","Animation"
"2533",10530,"Pocahontas","Drama"
"2534",10530,"Pocahontas","Family"
"2535",1924,"Superman","Action"
"2536",1924,"Superman","Adventure"
"2537",1924,"Superman","Fantasy"
"2538",1924,"Superman","Science Fiction"
"2539",9327,"The Nutty Professor","Fantasy"
"2540",9327,"The Nutty Professor","Comedy"
"2541",9327,"The Nutty Professor","Romance"
"2542",9327,"The Nutty Professor","Science Fiction"
"2543",8488,"Hitch","Comedy"
"2544",8488,"Hitch","Drama"
"2545",8488,"Hitch","Romance"
"2546",10603,"George of the Jungle","Adventure"
"2547",10603,"George of the Jungle","Comedy"
"2548",10603,"George of the Jungle","Family"
"2549",10603,"George of the Jungle","Romance"
"2550",8273,"American Wedding","Comedy"
"2551",8273,"American Wedding","Romance"
"2552",109424,"Captain Phillips","Action"
"2553",109424,"Captain Phillips","Drama"
"2554",109424,"Captain Phillips","Thriller"
"2555",35056,"Date Night","Comedy"
"2556",8839,"Casper","Fantasy"
"2557",8839,"Casper","Comedy"
"2558",8839,"Casper","Family"
"2559",156022,"The Equalizer","Thriller"
"2560",156022,"The Equalizer","Action"
"2561",156022,"The Equalizer","Crime"
"2562",7303,"Maid in Manhattan","Comedy"
"2563",7303,"Maid in Manhattan","Drama"
"2564",7303,"Maid in Manhattan","Romance"
"2565",8963,"Crimson Tide","Action"
"2566",8963,"Crimson Tide","Thriller"
"2567",8963,"Crimson Tide","Drama"
"2568",1402,"The Pursuit of Happyness","Drama"
"2569",9315,"Flightplan","Thriller"
"2570",9315,"Flightplan","Drama"
"2571",9315,"Flightplan","Mystery"
"2572",8984,"Disclosure","Drama"
"2573",8984,"Disclosure","Thriller"
"2574",8984,"Disclosure","Crime"
"2575",8984,"Disclosure","Mystery"
"2576",8984,"Disclosure","Romance"
"2577",795,"City of Angels","Drama"
"2578",795,"City of Angels","Fantasy"
"2579",795,"City of Angels","Romance"
"2580",24,"Kill Bill: Vol. 1","Action"
"2581",24,"Kill Bill: Vol. 1","Crime"
"2582",11353,"Bowfinger","Comedy"
"2583",393,"Kill Bill: Vol. 2","Action"
"2584",393,"Kill Bill: Vol. 2","Crime"
"2585",393,"Kill Bill: Vol. 2","Thriller"
"2586",9618,"Tango & Cash","Action"
"2587",9618,"Tango & Cash","Adventure"
"2588",9618,"Tango & Cash","Comedy"
"2589",9374,"Death Becomes Her","Fantasy"
"2590",9374,"Death Becomes Her","Comedy"
"2591",8584,"Shanghai Noon","Adventure"
"2592",8584,"Shanghai Noon","Action"
"2593",8584,"Shanghai Noon","Comedy"
"2594",8584,"Shanghai Noon","Western"
"2595",2320,"Executive Decision","Action"
"2596",2320,"Executive Decision","Adventure"
"2597",2320,"Executive Decision","Drama"
"2598",2320,"Executive Decision","Thriller"
"2599",58224,"Mr. Popper's Penguins","Comedy"
"2600",58224,"Mr. Popper's Penguins","Family"
"2601",1729,"The Forbidden Kingdom","Action"
"2602",1729,"The Forbidden Kingdom","Adventure"
"2603",1729,"The Forbidden Kingdom","Fantasy"
"2604",175574,"Free Birds","Animation"
"2605",175574,"Free Birds","Comedy"
"2606",175574,"Free Birds","Family"
"2607",8077,"Alien³","Science Fiction"
"2608",8077,"Alien³","Action"
"2609",8077,"Alien³","Horror"
"2610",8818,"Evita","History"
"2611",8818,"Evita","Drama"
"2612",8818,"Evita","Music"
"2613",8195,"Ronin","Action"
"2614",8195,"Ronin","Thriller"
"2615",8195,"Ronin","Crime"
"2616",8195,"Ronin","Adventure"
"2617",10586,"The Ghost and the Darkness","Adventure"
"2618",116149,"Paddington","Family"
"2619",116149,"Paddington","Comedy"
"2620",80035,"The Watch","Comedy"
"2621",10632,"The Hunted","Drama"
"2622",10632,"The Hunted","Action"
"2623",10632,"The Hunted","Thriller"
"2624",10632,"The Hunted","Crime"
"2625",12117,"Instinct","Drama"
"2626",12117,"Instinct","Mystery"
"2627",12117,"Instinct","Thriller"
"2628",1792,"Stuck on You","Comedy"
"2629",13260,"Semi-Pro","Comedy"
"2630",72197,"The Pirates! In an Adventure with Scientists!","Animation"
"2631",72197,"The Pirates! In an Adventure with Scientists!","Adventure"
"2632",72197,"The Pirates! In an Adventure with Scientists!","Family"
"2633",72197,"The Pirates! In an Adventure with Scientists!","Comedy"
"2634",3580,"Changeling","Crime"
"2635",3580,"Changeling","Drama"
"2636",3580,"Changeling","Mystery"
"2637",12123,"Chain Reaction","Action"
"2638",12123,"Chain Reaction","Drama"
"2639",12123,"Chain Reaction","Science Fiction"
"2640",12123,"Chain Reaction","Thriller"
"2641",9566,"The Fan","Drama"
"2642",9566,"The Fan","Mystery"
"2643",9566,"The Fan","Thriller"
"2644",9833,"The Phantom of the Opera","Thriller"
"2645",9833,"The Phantom of the Opera","Drama"
"2646",9833,"The Phantom of the Opera","Romance"
"2647",4517,"Elizabeth: The Golden Age","Drama"
"2648",4517,"Elizabeth: The Golden Age","History"
"2649",4517,"Elizabeth: The Golden Age","Romance"
"2650",8202,"Æon Flux","Action"
"2651",8202,"Æon Flux","Science Fiction"
"2652",16072,"Gods and Generals","Drama"
"2653",16072,"Gods and Generals","History"
"2654",16072,"Gods and Generals","War"
"2655",34314,"Turbulence","Action"
"2656",34314,"Turbulence","Thriller"
"2657",34314,"Turbulence","Crime"
"2658",19724,"Imagine That","Comedy"
"2659",145220,"Muppets Most Wanted","Comedy"
"2660",145220,"Muppets Most Wanted","Adventure"
"2661",145220,"Muppets Most Wanted","Crime"
"2662",145220,"Muppets Most Wanted","Family"
"2663",14623,"Thunderbirds","Action"
"2664",14623,"Thunderbirds","Adventure"
"2665",14623,"Thunderbirds","Comedy"
"2666",14623,"Thunderbirds","Family"
"2667",14623,"Thunderbirds","Fantasy"
"2668",14623,"Thunderbirds","Science Fiction"
"2669",42297,"Burlesque","Drama"
"2670",42297,"Burlesque","Romance"
"2671",2841,"A Very Long Engagement","Drama"
"2672",802,"Lolita","Drama"
"2673",802,"Lolita","Romance"
"2674",10375,"D-Tox","Action"
"2675",10375,"D-Tox","Thriller"
"2676",36586,"Blade II","Fantasy"
"2677",36586,"Blade II","Horror"
"2678",36586,"Blade II","Action"
"2679",36586,"Blade II","Thriller"
"2680",11321,"Seven Pounds","Drama"
"2681",70074,"Bullet to the Head","Action"
"2682",70074,"Bullet to the Head","Crime"
"2683",70074,"Bullet to the Head","Thriller"
"2684",242,"The Godfather: Part III","Crime"
"2685",242,"The Godfather: Part III","Drama"
"2686",242,"The Godfather: Part III","Thriller"
"2687",9621,"Elizabethtown","Comedy"
"2688",9621,"Elizabethtown","Drama"
"2689",9621,"Elizabethtown","Romance"
"2690",1819,"You, Me and Dupree","Comedy"
"2691",1819,"You, Me and Dupree","Romance"
"2692",8536,"Superman II","Action"
"2693",8536,"Superman II","Adventure"
"2694",8536,"Superman II","Fantasy"
"2695",8536,"Superman II","Science Fiction"
"2696",8046,"Gigli","Drama"
"2697",1717,"All the King's Men","Drama"
"2698",1717,"All the King's Men","Thriller"
"2699",479,"Shaft","Action"
"2700",479,"Shaft","Adventure"
"2701",479,"Shaft","Crime"
"2702",479,"Shaft","Thriller"
"2703",9444,"Anastasia","Animation"
"2704",9444,"Anastasia","Family"
"2705",824,"Moulin Rouge!","Drama"
"2706",824,"Moulin Rouge!","Music"
"2707",824,"Moulin Rouge!","Romance"
"2708",11456,"Domestic Disturbance","Mystery"
"2709",11456,"Domestic Disturbance","Thriller"
"2710",11456,"Domestic Disturbance","Crime"
"2711",261023,"Black Mass","Crime"
"2712",261023,"Black Mass","Drama"
"2713",3683,"Flags of Our Fathers","War"
"2714",3683,"Flags of Our Fathers","Drama"
"2715",3683,"Flags of Our Fathers","History"
"2716",22803,"Law Abiding Citizen","Drama"
"2717",22803,"Law Abiding Citizen","Crime"
"2718",22803,"Law Abiding Citizen","Thriller"
"2719",285923,"Grindhouse","Thriller"
"2720",285923,"Grindhouse","Action"
"2721",285923,"Grindhouse","Horror"
"2722",39437,"Beloved","Drama"
"2723",39437,"Beloved","Thriller"
"2724",1950,"Lucky You","Drama"
"2725",1950,"Lucky You","Romance"
"2726",640,"Catch Me If You Can","Drama"
"2727",640,"Catch Me If You Can","Crime"
"2728",97630,"Zero Dark Thirty","Thriller"
"2729",97630,"Zero Dark Thirty","Drama"
"2730",97630,"Zero Dark Thirty","History"
"2731",9767,"The Break-Up","Romance"
"2732",9767,"The Break-Up","Comedy"
"2733",11631,"Mamma Mia!","Comedy"
"2734",11631,"Mamma Mia!","Romance"
"2735",32856,"Valentine's Day","Comedy"
"2736",32856,"Valentine's Day","Romance"
"2737",6519,"The Dukes of Hazzard","Action"
"2738",6519,"The Dukes of Hazzard","Adventure"
"2739",6519,"The Dukes of Hazzard","Comedy"
"2740",8741,"The Thin Red Line","Drama"
"2741",8741,"The Thin Red Line","History"
"2742",8741,"The Thin Red Line","War"
"2743",49520,"The Change-Up","Comedy"
"2744",1850,"Man on the Moon","Comedy"
"2745",1850,"Man on the Moon","Drama"
"2746",1850,"Man on the Moon","Romance"
"2747",524,"Casino","Drama"
"2748",524,"Casino","Crime"
"2749",26389,"From Paris with Love","Action"
"2750",26389,"From Paris with Love","Crime"
"2751",26389,"From Paris with Love","Thriller"
"2752",11817,"Bulletproof Monk","Action"
"2753",11817,"Bulletproof Monk","Comedy"
"2754",11817,"Bulletproof Monk","Fantasy"
"2755",2123,"Me, Myself & Irene","Comedy"
"2756",9907,"Barnyard","Animation"
"2757",9907,"Barnyard","Comedy"
"2758",9907,"Barnyard","Family"
"2759",9969,"Deck the Halls","Comedy"
"2760",9969,"Deck the Halls","Family"
"2761",18239,"The Twilight Saga: New Moon","Adventure"
"2762",18239,"The Twilight Saga: New Moon","Fantasy"
"2763",18239,"The Twilight Saga: New Moon","Drama"
"2764",18239,"The Twilight Saga: New Moon","Romance"
"2765",808,"Shrek","Adventure"
"2766",808,"Shrek","Animation"
"2767",808,"Shrek","Comedy"
"2768",808,"Shrek","Family"
"2769",808,"Shrek","Fantasy"
"2770",38050,"The Adjustment Bureau","Science Fiction"
"2771",38050,"The Adjustment Bureau","Thriller"
"2772",38050,"The Adjustment Bureau","Romance"
"2773",8367,"Robin Hood: Prince of Thieves","Adventure"
"2774",9390,"Jerry Maguire","Comedy"
"2775",9390,"Jerry Maguire","Drama"
"2776",9390,"Jerry Maguire","Romance"
"2777",72105,"Ted","Comedy"
"2778",72105,"Ted","Fantasy"
"2779",2898,"As Good as It Gets","Comedy"
"2780",2898,"As Good as It Gets","Romance"
"2781",10312,"Patch Adams","Comedy"
"2782",10312,"Patch Adams","Drama"
"2783",109443,"Anchorman 2: The Legend Continues","Comedy"
"2784",2022,"Mr. Deeds","Comedy"
"2785",2022,"Mr. Deeds","Romance"
"2786",37686,"Super 8","Thriller"
"2787",37686,"Super 8","Science Fiction"
"2788",37686,"Super 8","Mystery"
"2789",462,"Erin Brockovich","Drama"
"2790",9919,"How to Lose a Guy in 10 Days","Comedy"
"2791",9919,"How to Lose a Guy in 10 Days","Romance"
"2792",187017,"22 Jump Street","Crime"
"2793",187017,"22 Jump Street","Comedy"
"2794",187017,"22 Jump Street","Action"
"2795",628,"Interview with the Vampire","Horror"
"2796",628,"Interview with the Vampire","Romance"
"2797",10201,"Yes Man","Comedy"
"2798",302699,"Central Intelligence","Action"
"2799",302699,"Central Intelligence","Comedy"
"2800",9441,"Stepmom","Drama"
"2801",9441,"Stepmom","Romance"
"2802",274167,"Daddy's Home","Comedy"
"2803",224141,"Into the Woods","Fantasy"
"2804",224141,"Into the Woods","Comedy"
"2805",224141,"Into the Woods","Music"
"2806",388,"Inside Man","Crime"
"2807",388,"Inside Man","Drama"
"2808",388,"Inside Man","Thriller"
"2809",2112,"Payback","Drama"
"2810",2112,"Payback","Action"
"2811",2112,"Payback","Thriller"
"2812",2112,"Payback","Crime"
"2813",10329,"Congo","Action"
"2814",10329,"Congo","Adventure"
"2815",10329,"Congo","Drama"
"2816",10329,"Congo","Mystery"
"2817",10329,"Congo","Science Fiction"
"2818",10329,"Congo","Thriller"
"2819",74465,"We Bought a Zoo","Drama"
"2820",74465,"We Bought a Zoo","Comedy"
"2821",74465,"We Bought a Zoo","Family"
